time,hr,hrv,spo2,respRate,n_valid_hr,steps,activeSeconds,batteryPercent,tempC_mean,stress_index,stress_index_smooth,state,state_label,hour_of_day,date
2026-07-09 07:30:00+00:00,73.4,40.6,96.5,132.0,5,320,320,15.0,33.156666666666666,0.6507777777777778,0.583037037037037,active,活跃/运动,15,2026-07-09
2026-07-09 08:00:00+00:00,78.0,52.166666666666664,96.0,131.5,6,58,41,15.0,33.276666666666664,0.6537037037037037,0.6513055555555556,stressed,压力偏高,16,2026-07-09
2026-07-09 08:30:00+00:00,78.66666666666667,41.833333333333336,97.0,134.5,6,344,293,15.0,33.17333333333333,0.6896296296296297,0.6659814814814815,active,活跃/运动,16,2026-07-09
2026-07-09 09:00:00+00:00,73.83333333333333,39.166666666666664,96.0,119.0,6,658,729,15.0,33.153333333333336,0.6698148148148148,0.6601388888888888,active,活跃/运动,17,2026-07-09
2026-07-09 09:30:00+00:00,74.33333333333333,42.333333333333336,98.0,128.5,6,46,76,15.0,33.19,0.6274074074074074,0.6647685185185186,stressed,压力偏高,17,2026-07-09
2026-07-09 10:00:00+00:00,78.0,40.5,98.0,130.5,6,112,115,15.0,33.17,0.6722222222222223,0.6662777777777777,stressed,压力偏高,18,2026-07-09
2026-07-09 10:30:00+00:00,78.4,38.0,97.5,124.5,5,220,257,15.0,33.24,0.6956666666666668,0.6741018518518519,stressed,压力偏高,18,2026-07-09
2026-07-09 11:00:00+00:00,78.33333333333333,38.5,97.0,126.5,6,75,64,15.0,33.28666666666667,0.7011111111111111,0.7021574074074074,stressed,压力偏高,19,2026-07-09
2026-07-09 11:30:00+00:00,79.0,38.833333333333336,95.0,118.0,6,210,134,15.0,33.06333333333333,0.7396296296296296,0.6993333333333334,stressed,压力偏高,19,2026-07-09
2026-07-09 12:00:00+00:00,79.66666666666667,48.666666666666664,97.5,131.5,6,286,310,15.0,33.209999999999994,0.660925925925926,0.6987037037037037,active,活跃/运动,20,2026-07-09
2026-07-09 12:30:00+00:00,82.83333333333333,46.666666666666664,98.0,130.0,6,272,330,15.0,33.273333333333326,0.6931481481481481,0.7067592592592593,active,活跃/运动,20,2026-07-09
2026-07-09 13:00:00+00:00,80.33333333333333,39.5,96.0,123.5,6,74,98,15.0,33.32,0.7333333333333333,0.7067592592592592,stressed,压力偏高,21,2026-07-09
2026-07-09 13:30:00+00:00,81.33333333333333,40.333333333333336,96.0,129.5,6,1114,545,15.0,33.16,0.7396296296296295,0.7274537037037037,active,活跃/运动,21,2026-07-09
2026-07-09 14:00:00+00:00,82.5,40.166666666666664,96.5,126.0,6,58,74,15.0,33.156666666666666,0.7437037037037038,0.753287037037037,stressed,压力偏高,22,2026-07-09
2026-07-09 14:30:00+00:00,84.83333333333333,39.166666666666664,95.0,128.0,6,60,97,15.0,33.083333333333336,0.7964814814814816,0.7524537037037037,stressed,压力偏高,22,2026-07-09
2026-07-09 15:00:00+00:00,83.0,42.5,97.0,127.0,6,93,128,15.0,33.346666666666664,0.7300000000000001,0.7435185185185186,stressed,压力偏高,23,2026-07-09
2026-07-09 15:30:00+00:00,83.2,43.2,98.5,125.5,5,1145,620,15.0,33.27333333333333,0.7038888888888889,0.7310648148148149,active,活跃/运动,23,2026-07-09
2026-07-09 16:00:00+00:00,80.83333333333333,42.0,98.0,121.5,6,58,78,15.0,33.13333333333333,0.6938888888888888,0.7081018518518518,stressed,压力偏高,0,2026-07-10
2026-07-09 16:30:00+00:00,80.0,43.333333333333336,96.5,130.5,6,153,247,15.0,33.233333333333334,0.7046296296296296,0.7009259259259258,stressed,压力偏高,0,2026-07-10
2026-07-09 17:00:00+00:00,78.0,43.333333333333336,95.5,126.5,6,70,26,15.0,33.123333333333335,0.7012962962962962,0.702037037037037,stressed,压力偏高,1,2026-07-10
2026-07-09 17:30:00+00:00,80.0,42.5,96.5,124.5,6,67,59,15.0,33.24666666666667,0.7083333333333334,0.6962962962962962,stressed,压力偏高,1,2026-07-10
2026-07-09 18:00:00+00:00,78.0,42.666666666666664,97.5,132.5,6,244,106,15.0,33.09,0.6709259259259259,0.7024537037037036,stressed,压力偏高,2,2026-07-10
2026-07-09 18:30:00+00:00,79.16666666666667,39.666666666666664,95.5,122.5,6,74,113,15.0,33.19,0.7292592592592592,0.7133796296296296,stressed,压力偏高,2,2026-07-10
2026-07-09 19:00:00+00:00,85.66666666666667,47.0,96.5,118.0,6,89,169,15.0,33.08,0.745,0.7116574074074073,stressed,压力偏高,3,2026-07-10
2026-07-09 19:30:00+00:00,80.6,45.4,96.5,127.5,5,58,177,15.0,33.24333333333333,0.7014444444444444,0.7252345679012345,stressed,压力偏高,3,2026-07-10
2026-07-09 20:00:00+00:00,,,,,0,0,0,60.0,24.029999999999998,,0.7232222222222222,unknown,数据不足,4,2026-07-10
2026-07-09 20:30:00+00:00,,,,,0,0,0,100.0,24.023333333333333,,0.641925925925926,unknown,数据不足,4,2026-07-10
2026-07-09 21:00:00+00:00,72.66666666666667,54.333333333333336,96.5,120.5,6,1097,810,98.5,33.27666666666667,0.5824074074074075,0.6116666666666667,active,活跃/运动,5,2026-07-10
2026-07-09 21:30:00+00:00,75.33333333333333,47.166666666666664,96.5,127.0,6,1144,571,96.5,33.236666666666665,0.6409259259259259,0.6215432098765432,active,活跃/运动,5,2026-07-10
2026-07-09 22:00:00+00:00,70.83333333333333,38.833333333333336,96.0,130.0,6,47,101,95.0,33.273333333333326,0.6412962962962963,0.6251574074074074,stressed,压力偏高,6,2026-07-10
2026-07-09 22:30:00+00:00,77.2,50.6,97.0,126.0,5,1260,884,93.5,33.096666666666664,0.636,0.5906203703703703,active,活跃/运动,6,2026-07-10
2026-07-09 23:00:00+00:00,57.666666666666664,59.166666666666664,94.5,116.0,6,0,0,91.5,34.29333333333334,0.44425925925925924,0.5466388888888889,calm,平静,7,2026-07-10
2026-07-09 23:30:00+00:00,59.0,57.5,94.5,120.5,6,0,0,89.5,34.233333333333334,0.46499999999999997,0.4889537037037037,calm,平静,7,2026-07-10
2026-07-10 00:00:00+00:00,58.0,67.5,94.5,110.0,6,14,34,87.5,34.23,0.41055555555555556,0.434537037037037,calm,平静,8,2026-07-10
2026-07-10 00:30:00+00:00,57.5,59.0,96.0,118.5,6,0,0,86.0,34.17666666666667,0.41833333333333333,0.4345833333333333,calm,平静,8,2026-07-10
2026-07-10 01:00:00+00:00,57.2,56.2,95.0,117.0,5,19,16,84.5,34.18333333333334,0.4444444444444444,0.4126851851851852,calm,平静,9,2026-07-10
2026-07-10 01:30:00+00:00,58.0,69.33333333333333,96.0,116.5,6,12,13,82.5,34.14666666666666,0.3774074074074074,0.41222222222222227,calm,平静,9,2026-07-10
2026-07-10 02:00:00+00:00,56.666666666666664,61.166666666666664,95.5,111.5,6,8,14,80.5,34.120000000000005,0.4087037037037037,0.41430555555555554,calm,平静,10,2026-07-10
2026-07-10 02:30:00+00:00,57.833333333333336,63.5,94.5,125.5,6,12,12,78.5,34.2,0.42666666666666664,0.41662037037037036,calm,平静,10,2026-07-10
2026-07-10 03:00:00+00:00,58.0,59.666666666666664,94.0,124.5,6,10,29,77.0,34.273333333333326,0.4537037037037037,0.4311574074074074,calm,平静,11,2026-07-10
2026-07-10 03:30:00+00:00,58.333333333333336,64.5,93.0,117.0,6,2,6,75.5,34.16333333333334,0.4355555555555556,0.43939814814814815,calm,平静,11,2026-07-10
2026-07-10 04:00:00+00:00,56.8,57.8,94.5,113.5,5,4,0,73.5,34.14333333333334,0.44166666666666665,0.4365277777777778,calm,平静,12,2026-07-10
2026-07-10 04:30:00+00:00,57.0,54.833333333333336,97.0,123.5,6,7,6,71.5,34.300000000000004,0.4151851851851852,0.4190277777777778,calm,平静,12,2026-07-10
2026-07-10 05:00:00+00:00,58.0,71.66666666666667,95.0,126.0,6,7,19,69.5,34.123333333333335,0.38370370370370366,0.41787037037037034,calm,平静,13,2026-07-10
2026-07-10 05:30:00+00:00,57.166666666666664,51.666666666666664,97.0,128.0,6,3,40,68.0,34.27666666666667,0.43092592592592593,0.4229537037037037,calm,平静,13,2026-07-10
2026-07-10 06:00:00+00:00,58.8,59.6,91.5,121.0,5,12,67,66.5,34.24666666666667,0.46199999999999997,0.41980555555555554,calm,平静,14,2026-07-10
2026-07-10 06:30:00+00:00,57.5,60.666666666666664,96.5,127.0,6,2,35,64.5,34.129999999999995,0.4025925925925926,0.4732314814814815,calm,平静,14,2026-07-10
2026-07-10 07:00:00+00:00,69.33333333333333,45.333333333333336,96.0,119.5,6,587,824,62.5,33.20333333333333,0.5974074074074074,0.5393425925925925,active,活跃/运动,15,2026-07-10
2026-07-10 07:30:00+00:00,78.33333333333333,41.666666666666664,96.5,127.5,6,375,294,60.5,33.18333333333334,0.6953703703703704,0.5762962962962963,active,活跃/运动,15,2026-07-10
2026-07-10 08:00:00+00:00,72.66666666666667,48.166666666666664,96.5,127.0,6,368,298,59.0,33.34,0.6098148148148149,0.6288425925925927,active,活跃/运动,16,2026-07-10
2026-07-10 08:30:00+00:00,72.83333333333333,46.0,97.0,123.0,6,334,181,57.5,33.17333333333333,0.6127777777777778,0.6498611111111111,active,活跃/运动,16,2026-07-10
2026-07-10 09:00:00+00:00,77.83333333333333,43.666666666666664,96.5,127.0,6,243,290,55.5,33.2,0.6814814814814815,0.6509722222222223,stressed,压力偏高,17,2026-07-10
2026-07-10 09:30:00+00:00,77.33333333333333,34.666666666666664,97.5,122.5,6,54,87,53.5,33.20666666666667,0.6998148148148148,0.6639351851851851,stressed,压力偏高,17,2026-07-10
2026-07-10 10:00:00+00:00,79.16666666666667,45.5,98.0,124.0,6,78,43,51.5,33.31,0.6616666666666666,0.6958518518518518,stressed,压力偏高,18,2026-07-10
2026-07-10 10:30:00+00:00,82.6,43.0,96.0,127.5,5,64,96,50.0,33.20666666666666,0.7404444444444443,0.7032592592592593,stressed,压力偏高,18,2026-07-10
2026-07-10 11:00:00+00:00,78.6,40.6,96.0,130.0,5,79,114,48.5,33.22333333333333,0.711111111111111,0.7129351851851852,stressed,压力偏高,19,2026-07-10
2026-07-10 11:30:00+00:00,80.33333333333333,40.833333333333336,95.33333333333333,122.33333333333333,6,77,90,46.5,33.10333333333333,0.7385185185185186,0.7198333333333333,stressed,压力偏高,19,2026-07-10
2026-07-10 12:00:00+00:00,81.33333333333333,44.166666666666664,98.0,122.0,6,317,507,44.5,33.19333333333333,0.6892592592592592,0.742013888888889,active,活跃/运动,20,2026-07-10
2026-07-10 12:30:00+00:00,86.25,33.75,95.33333333333333,127.66666666666667,4,251,289,42.5,33.256666666666675,0.8291666666666667,0.7501620370370371,stressed,压力偏高,20,2026-07-10
2026-07-10 13:00:00+00:00,80.66666666666667,41.666666666666664,95.0,116.0,6,36,69,41.0,33.123333333333335,0.7437037037037039,0.748263888888889,stressed,压力偏高,21,2026-07-10
2026-07-10 13:30:00+00:00,80.83333333333333,41.166666666666664,96.0,132.5,6,1389,565,39.5,33.16333333333333,0.7309259259259259,0.7614583333333333,active,活跃/运动,21,2026-07-10
2026-07-10 14:00:00+00:00,84.16666666666667,46.166666666666664,96.0,130.5,6,132,259,37.5,33.233333333333334,0.742037037037037,0.743101851851852,stressed,压力偏高,22,2026-07-10
2026-07-10 14:30:00+00:00,83.0,42.333333333333336,95.5,132.0,6,380,313,35.5,33.17333333333333,0.7557407407407407,0.7504629629629629,active,活跃/运动,22,2026-07-10
2026-07-10 15:00:00+00:00,85.83333333333333,39.166666666666664,97.0,119.0,6,957,649,33.5,33.19,0.7731481481481483,0.7521296296296296,active,活跃/运动,23,2026-07-10
2026-07-10 15:30:00+00:00,82.83333333333333,41.666666666666664,96.66666666666667,127.0,6,326,170,32.0,33.20666666666666,0.7375925925925925,0.764074074074074,active,活跃/运动,23,2026-07-10
2026-07-10 16:00:00+00:00,85.33333333333333,36.166666666666664,96.5,131.5,6,184,186,30.5,33.21333333333334,0.7898148148148149,0.7484259259259259,stressed,压力偏高,0,2026-07-11
2026-07-10 16:30:00+00:00,81.0,48.166666666666664,96.5,123.0,6,49,104,28.5,33.27333333333333,0.6931481481481482,0.7359259259259259,stressed,压力偏高,0,2026-07-11
2026-07-10 17:00:00+00:00,81.83333333333333,37.666666666666664,98.0,132.0,6,449,220,26.5,33.19,0.7231481481481481,0.7214351851851852,active,活跃/运动,1,2026-07-11
2026-07-10 17:30:00+00:00,80.33333333333333,47.833333333333336,97.0,134.5,6,406,197,24.5,33.13666666666667,0.6796296296296296,0.7037962962962963,active,活跃/运动,1,2026-07-11
2026-07-10 18:00:00+00:00,79.83333333333333,39.666666666666664,96.5,135.5,6,968,359,23.0,33.18000000000001,0.7192592592592592,0.706111111111111,active,活跃/运动,2,2026-07-11
2026-07-10 18:30:00+00:00,78.5,42.333333333333336,96.0,123.0,6,402,137,21.5,33.16,0.7024074074074074,0.7012037037037037,active,活跃/运动,2,2026-07-11
2026-07-10 19:00:00+00:00,79.66666666666667,42.833333333333336,96.5,132.0,6,697,412,19.5,33.13666666666666,0.7035185185185185,0.7128703703703703,active,活跃/运动,3,2026-07-11
2026-07-10 19:30:00+00:00,78.66666666666667,37.333333333333336,96.0,127.0,6,107,32,17.5,33.263333333333335,0.7262962962962963,0.6933796296296296,stressed,压力偏高,3,2026-07-11
2026-07-10 20:00:00+00:00,78.5,52.333333333333336,97.0,124.0,6,30,84,15.5,33.32333333333334,0.6412962962962964,0.6741666666666667,stressed,压力偏高,4,2026-07-11
2026-07-10 20:30:00+00:00,75.66666666666667,49.5,97.0,129.5,6,74,52,15.0,33.14,0.6255555555555556,0.6549259259259259,stressed,压力偏高,4,2026-07-11
2026-07-10 21:00:00+00:00,74.6,45.0,97.5,126.5,5,370,353,15.0,33.230000000000004,0.6265555555555555,0.6382592592592593,active,活跃/运动,5,2026-07-11
2026-07-10 21:30:00+00:00,74.33333333333333,38.833333333333336,97.0,137.0,6,1442,488,15.0,33.11666666666666,0.6596296296296297,0.6397870370370371,active,活跃/运动,5,2026-07-11
2026-07-10 22:00:00+00:00,74.16666666666667,39.333333333333336,97.5,123.0,6,384,250,15.0,33.19666666666667,0.6474074074074074,0.6373981481481481,active,活跃/运动,6,2026-07-11
2026-07-10 22:30:00+00:00,70.4,39.8,97.0,133.5,5,274,275,15.0,33.193333333333335,0.6160000000000001,0.579787037037037,stressed,压力偏高,6,2026-07-11
2026-07-10 23:00:00+00:00,55.833333333333336,64.0,95.0,111.0,6,0,0,15.0,34.269999999999996,0.3961111111111111,0.5167314814814815,calm,平静,7,2026-07-11
2026-07-10 23:30:00+00:00,58.833333333333336,58.833333333333336,97.5,122.5,6,0,0,15.0,34.373333333333335,0.40740740740740744,0.4730277777777778,calm,平静,7,2026-07-11
2026-07-11 00:00:00+00:00,59.333333333333336,54.666666666666664,95.0,116.0,6,8,38,15.0,34.14333333333333,0.4725925925925927,0.4225,calm,平静,8,2026-07-11
2026-07-11 00:30:00+00:00,57.5,60.0,96.0,117.0,6,0,0,15.0,34.156666666666666,0.41388888888888886,0.42824074074074076,calm,平静,8,2026-07-11
2026-07-11 01:00:00+00:00,57.166666666666664,61.833333333333336,95.0,120.5,6,0,0,15.0,34.22666666666667,0.41907407407407404,0.4350462962962963,calm,平静,9,2026-07-11
2026-07-11 01:30:00+00:00,58.0,58.333333333333336,95.5,123.0,6,5,17,15.0,34.233333333333334,0.4346296296296297,0.4289351851851852,calm,平静,9,2026-07-11
2026-07-11 02:00:00+00:00,58.833333333333336,57.166666666666664,95.5,117.5,6,0,0,15.0,34.126666666666665,0.4481481481481482,0.4421296296296296,calm,平静,10,2026-07-11
2026-07-11 02:30:00+00:00,57.666666666666664,56.0,93.0,116.5,6,2,8,15.0,34.263333333333335,0.46666666666666656,0.4585648148148148,calm,平静,10,2026-07-11
2026-07-11 03:00:00+00:00,57.5,49.666666666666664,94.5,117.0,6,0,0,15.0,34.19,0.4848148148148149,0.4551851851851852,calm,平静,11,2026-07-11
2026-07-11 03:30:00+00:00,57.0,61.0,95.0,119.0,5,20,9,15.0,34.20666666666666,0.4211111111111111,0.44865740740740745,calm,平静,11,2026-07-11
2026-07-11 04:00:00+00:00,58.333333333333336,58.166666666666664,96.5,125.5,6,0,0,15.0,34.31333333333334,0.4220370370370371,0.4344907407407408,calm,平静,12,2026-07-11
2026-07-11 04:30:00+00:00,58.166666666666664,60.5,96.5,116.5,6,3,21,15.0,34.19666666666667,0.41000000000000003,0.43013888888888896,calm,平静,12,2026-07-11
2026-07-11 05:00:00+00:00,57.5,49.833333333333336,95.5,120.0,6,6,39,15.0,34.22666666666666,0.4674074074074075,0.4370833333333334,calm,平静,13,2026-07-11
2026-07-11 05:30:00+00:00,58.0,57.0,95.0,108.5,5,0,0,15.0,34.25000000000001,0.4488888888888889,0.43268518518518523,calm,平静,13,2026-07-11
2026-07-11 06:00:00+00:00,57.5,64.0,95.5,113.0,6,6,5,15.0,34.14,0.4044444444444444,0.4367592592592593,calm,平静,14,2026-07-11
2026-07-11 06:30:00+00:00,59.5,59.833333333333336,96.5,116.0,6,17,38,15.0,34.22333333333333,0.4262962962962963,0.4644907407407407,calm,平静,14,2026-07-11
2026-07-11 07:00:00+00:00,69.5,50.0,96.0,126.0,6,1239,432,15.0,33.22,0.5783333333333334,0.508425925925926,active,活跃/运动,15,2026-07-11
2026-07-11 07:30:00+00:00,72.83333333333333,45.833333333333336,96.33333333333333,124.33333333333333,6,41,96,15.0,33.223333333333336,0.6246296296296296,0.5575925925925926,stressed,压力偏高,15,2026-07-11
2026-07-11 08:00:00+00:00,73.0,49.0,97.0,130.0,6,39,70,15.0,33.129999999999995,0.6011111111111112,0.6107407407407408,stressed,压力偏高,16,2026-07-11
2026-07-11 08:30:00+00:00,72.4,45.4,95.33333333333333,128.33333333333334,5,419,389,15.0,33.17999999999999,0.6388888888888891,0.6370833333333334,active,活跃/运动,16,2026-07-11
2026-07-11 09:00:00+00:00,78.0,41.666666666666664,97.0,132.0,6,419,153,15.0,33.14999999999999,0.6837037037037038,0.6625000000000001,active,活跃/运动,17,2026-07-11
2026-07-11 09:30:00+00:00,77.33333333333333,34.333333333333336,96.0,130.0,6,159,145,15.0,33.233333333333334,0.7262962962962962,0.6848148148148149,stressed,压力偏高,17,2026-07-11
2026-07-11 10:00:00+00:00,79.33333333333333,43.166666666666664,97.0,123.0,6,91,53,15.0,33.226666666666674,0.6903703703703704,0.7045925925925927,stressed,压力偏高,18,2026-07-11
2026-07-11 10:30:00+00:00,79.4,39.6,96.33333333333333,131.33333333333334,5,358,108,15.0,33.156666666666666,0.7180000000000002,0.7073240740740742,active,活跃/运动,18,2026-07-11
2026-07-11 11:00:00+00:00,77.5,41.833333333333336,96.0,127.0,6,116,78,15.0,33.20666666666667,0.6946296296296296,0.7182962962962963,stressed,压力偏高,19,2026-07-11
2026-07-11 11:30:00+00:00,80.16666666666667,38.333333333333336,93.0,139.0,6,1175,943,15.0,33.14666666666667,0.7701851851851852,0.7256111111111111,active,活跃/运动,19,2026-07-11
2026-07-11 12:00:00+00:00,80.66666666666667,40.833333333333336,96.66666666666667,124.33333333333333,6,344,285,15.0,33.34,0.7196296296296296,0.7283796296296297,active,活跃/运动,20,2026-07-11
2026-07-11 12:30:00+00:00,79.83333333333333,39.333333333333336,96.0,136.0,6,939,464,15.0,33.093333333333334,0.7290740740740741,0.7506018518518518,active,活跃/运动,20,2026-07-11
2026-07-11 13:00:00+00:00,84.16666666666667,36.833333333333336,96.0,122.0,6,44,156,15.0,33.17333333333333,0.7835185185185185,0.7544444444444445,stressed,压力偏高,21,2026-07-11
2026-07-11 13:30:00+00:00,85.5,45.0,94.5,125.0,6,339,165,15.0,33.24333333333334,0.7855555555555556,0.7607592592592592,active,活跃/运动,21,2026-07-11
2026-07-11 14:00:00+00:00,84.2,45.6,96.0,122.0,5,17,70,15.0,33.32,0.7448888888888888,0.7564629629629629,stressed,压力偏高,22,2026-07-11
2026-07-11 14:30:00+00:00,82.8,48.0,96.5,126.0,5,319,231,15.0,33.266666666666666,0.7118888888888889,0.7493796296296296,active,活跃/运动,22,2026-07-11
2026-07-11 15:00:00+00:00,83.33333333333333,41.333333333333336,96.0,118.5,6,28,43,15.0,33.18666666666667,0.7551851851851852,0.7509074074074074,stressed,压力偏高,23,2026-07-11
2026-07-11 15:30:00+00:00,84.33333333333333,33.5,96.5,137.0,6,687,911,15.0,33.16666666666667,0.7916666666666666,0.740287037037037,active,活跃/运动,23,2026-07-11
2026-07-11 16:00:00+00:00,81.83333333333333,42.333333333333336,98.0,125.0,6,33,67,15.0,33.32333333333333,0.7024074074074074,0.7369444444444444,stressed,压力偏高,0,2026-07-12
2026-07-11 16:30:00+00:00,81.16666666666667,47.333333333333336,96.5,135.0,6,235,265,15.0,33.19,0.6985185185185185,0.7236574074074074,stressed,压力偏高,0,2026-07-12
2026-07-11 17:00:00+00:00,81.0,46.166666666666664,96.5,132.0,6,15,73,15.0,33.20666666666666,0.7020370370370371,0.7161111111111111,stressed,压力偏高,1,2026-07-12
2026-07-11 17:30:00+00:00,82.33333333333333,37.666666666666664,96.0,133.0,6,1404,550,15.0,33.22333333333333,0.7614814814814814,0.7275,active,活跃/运动,1,2026-07-12
2026-07-11 18:00:00+00:00,82.5,37.333333333333336,97.0,119.5,6,296,236,15.0,33.150000000000006,0.747962962962963,0.7372685185185186,stressed,压力偏高,2,2026-07-12
2026-07-11 18:30:00+00:00,80.66666666666667,41.166666666666664,95.5,128.5,6,72,169,15.0,33.21666666666666,0.7375925925925927,0.7500925925925925,stressed,压力偏高,2,2026-07-12
2026-07-11 19:00:00+00:00,82.83333333333333,42.5,95.5,127.0,6,306,239,15.0,33.123333333333335,0.7533333333333333,0.7198888888888889,active,活跃/运动,3,2026-07-12
2026-07-11 19:30:00+00:00,76.6,48.2,97.0,128.0,5,96,28,15.0,33.15,0.6406666666666666,0.7105308641975309,stressed,压力偏高,3,2026-07-12
2026-07-11 20:00:00+00:00,,,,,0,0,0,60.0,23.90666666666667,,0.697,unknown,数据不足,4,2026-07-12
2026-07-11 20:30:00+00:00,,,,,0,0,0,100.0,23.99,,0.6299629629629628,unknown,数据不足,4,2026-07-12
2026-07-11 21:00:00+00:00,72.33333333333333,47.166666666666664,96.0,129.5,6,1108,819,98.5,33.226666666666674,0.6192592592592592,0.6214814814814815,active,活跃/运动,5,2026-07-12
2026-07-11 21:30:00+00:00,72.0,41.666666666666664,97.0,128.0,6,315,245,96.5,33.29,0.6237037037037038,0.6155555555555555,active,活跃/运动,5,2026-07-12
2026-07-11 22:00:00+00:00,71.83333333333333,47.666666666666664,96.5,123.5,6,21,49,95.0,33.16000000000001,0.6037037037037037,0.6156944444444444,stressed,压力偏高,6,2026-07-12
2026-07-11 22:30:00+00:00,71.66666666666667,44.5,96.5,124.5,6,17,101,93.5,33.28666666666666,0.6161111111111112,0.5720740740740742,stressed,压力偏高,6,2026-07-12
2026-07-11 23:00:00+00:00,57.6,51.4,96.5,118.0,5,0,0,91.5,34.11666666666666,0.4447777777777778,0.5334814814814816,calm,平静,7,2026-07-12
2026-07-11 23:30:00+00:00,57.2,50.6,95.0,119.5,5,0,0,89.5,34.266666666666666,0.46933333333333327,0.479,calm,平静,7,2026-07-12
2026-07-12 00:00:00+00:00,58.8,73.0,95.0,114.0,5,3,30,87.5,34.230000000000004,0.3857777777777778,0.430712962962963,calm,平静,8,2026-07-12
2026-07-12 00:30:00+00:00,58.5,58.333333333333336,96.5,122.5,6,14,50,86.0,34.24,0.422962962962963,0.431,calm,平静,8,2026-07-12
2026-07-12 01:00:00+00:00,58.333333333333336,62.166666666666664,93.0,117.5,6,0,0,84.5,34.13666666666667,0.44592592592592595,0.42440740740740734,calm,平静,9,2026-07-12
2026-07-12 01:30:00+00:00,58.666666666666664,52.333333333333336,97.0,109.0,6,1,7,82.5,34.27333333333334,0.4429629629629629,0.4285648148148148,calm,平静,9,2026-07-12
2026-07-12 02:00:00+00:00,56.666666666666664,66.33333333333333,94.5,120.0,6,9,18,80.5,34.18,0.40240740740740744,0.4343055555555556,calm,平静,10,2026-07-12
2026-07-12 02:30:00+00:00,58.833333333333336,57.666666666666664,95.5,113.5,6,8,38,78.5,34.04666666666667,0.44592592592592595,0.4401018518518518,calm,平静,10,2026-07-12
2026-07-12 03:00:00+00:00,58.8,58.0,94.0,120.0,5,0,0,77.0,34.266666666666666,0.46911111111111103,0.4395462962962963,calm,平静,11,2026-07-12
2026-07-12 03:30:00+00:00,58.0,58.833333333333336,95.0,111.5,6,0,0,75.5,34.21666666666667,0.44074074074074077,0.44533333333333336,calm,平静,11,2026-07-12
2026-07-12 04:00:00+00:00,57.833333333333336,60.0,95.5,119.0,6,0,0,73.5,34.20333333333333,0.4255555555555556,0.43982407407407403,calm,平静,12,2026-07-12
2026-07-12 04:30:00+00:00,57.0,58.5,95.5,125.5,4,0,0,71.5,34.2,0.42388888888888887,0.43166666666666664,calm,平静,12,2026-07-12
2026-07-12 05:00:00+00:00,57.166666666666664,54.166666666666664,96.0,118.5,6,9,33,69.5,34.17666666666666,0.43648148148148147,0.4226388888888889,calm,平静,13,2026-07-12
2026-07-12 05:30:00+00:00,58.5,64.33333333333333,96.0,118.0,6,0,0,68.0,34.17999999999999,0.4046296296296297,0.42212962962962963,calm,平静,13,2026-07-12
2026-07-12 06:00:00+00:00,57.666666666666664,56.333333333333336,96.5,120.0,6,10,24,66.5,34.24333333333333,0.4235185185185185,0.42087962962962966,calm,平静,14,2026-07-12
2026-07-12 06:30:00+00:00,58.0,60.0,96.0,115.5,6,0,0,64.5,34.22666666666666,0.41888888888888887,0.4616203703703704,calm,平静,14,2026-07-12
2026-07-12 07:00:00+00:00,70.83333333333333,44.5,97.0,131.5,6,62,84,62.5,33.20333333333333,0.5994444444444444,0.5076851851851851,calm,平静,15,2026-07-12
2026-07-12 07:30:00+00:00,69.33333333333333,43.5,97.0,126.0,6,105,81,60.5,33.126666666666665,0.5888888888888889,0.5432407407407407,calm,平静,15,2026-07-12
2026-07-12 08:00:00+00:00,70.83333333333333,55.833333333333336,96.0,124.5,6,38,77,59.0,33.21666666666667,0.5657407407407407,0.5946759259259259,calm,平静,16,2026-07-12
2026-07-12 08:30:00+00:00,73.0,49.333333333333336,95.5,127.5,6,95,102,57.5,33.123333333333335,0.6246296296296295,0.6003240740740741,stressed,压力偏高,16,2026-07-12
2026-07-12 09:00:00+00:00,75.16666666666667,49.166666666666664,97.0,133.5,6,61,113,55.5,33.30666666666667,0.622037037037037,0.6251851851851851,stressed,压力偏高,17,2026-07-12
2026-07-12 09:30:00+00:00,81.0,45.5,97.5,123.5,6,1018,781,53.5,33.10333333333334,0.6883333333333332,0.6519907407407407,active,活跃/运动,17,2026-07-12
2026-07-12 10:00:00+00:00,77.5,44.833333333333336,96.5,131.0,6,376,300,51.5,33.16,0.672962962962963,0.6605092592592593,active,活跃/运动,18,2026-07-12
2026-07-12 10:30:00+00:00,76.5,47.666666666666664,96.0,126.0,6,696,464,50.0,33.27666666666667,0.6587037037037037,0.6772685185185185,active,活跃/运动,18,2026-07-12
2026-07-12 11:00:00+00:00,78.5,37.833333333333336,98.0,126.0,6,59,89,48.5,33.20333333333333,0.6890740740740741,0.6761111111111111,stressed,压力偏高,19,2026-07-12
2026-07-12 11:30:00+00:00,80.33333333333333,43.166666666666664,98.0,135.0,6,346,361,46.5,33.266666666666666,0.6837037037037037,0.690324074074074,active,活跃/运动,19,2026-07-12
2026-07-12 12:00:00+00:00,80.83333333333333,37.666666666666664,97.0,119.5,6,95,76,44.5,33.29333333333334,0.7298148148148148,0.6968055555555555,stressed,压力偏高,20,2026-07-12
2026-07-12 12:30:00+00:00,80.0,47.833333333333336,96.5,128.0,6,51,93,42.5,33.25666666666666,0.6846296296296296,0.7044907407407408,stressed,压力偏高,20,2026-07-12
